chat_id,turn,text,intent,variables,aggregation,locations,times,operation,ctx_locations,ctx_times,split,source,lang
gen-tr-00996,0,temperature in Tirupati day after tomorrow,FORECAST,TEMPERATURE,RAW,"[""Tirupati""]","[""day after tomorrow""]",SET,"[""Tirupati""]","[""day after tomorrow""]",train,chats,en
gen-tr-00996,1,what about tomorrow morning then?,FORECAST,TEMPERATURE,RAW,[],"[""tomorrow morning""]",MODIFY,"[""Tirupati""]","[""tomorrow morning""]",train,chats,en
gen-tr-00996,2,and how about this evening?,CURRENT,TEMPERATURE,RAW,[],"[""this evening""]",MODIFY,"[""Tirupati""]","[""this evening""]",train,chats,en
gen-tr-00996,3,and in Kochi?,CURRENT,TEMPERATURE,RAW,"[""Kochi""]",[],REPLACE,"[""Kochi""]","[""this evening""]",train,chats,en
gen-tr-00997,0,what is the temp in Tirupati this weekend?,FORECAST,TEMPERATURE,RAW,"[""Tirupati""]","[""this weekend""]",SET,"[""Tirupati""]","[""this weekend""]",train,chats,en
gen-tr-00997,1,what about tonight?,CURRENT,TEMPERATURE,RAW,[],"[""tonight""]",MODIFY,"[""Tirupati""]","[""tonight""]",train,chats,en
gen-tr-00997,2,and how about day after tomorrow?,FORECAST,TEMPERATURE,RAW,[],"[""day after tomorrow""]",MODIFY,"[""Tirupati""]","[""day after tomorrow""]",train,chats,en
gen-tr-00997,3,there?,FORECAST,TEMPERATURE,RAW,[],[],INHERIT,"[""Tirupati""]","[""day after tomorrow""]",train,chats,en
gen-tr-00998,0,cloud cover and temp in Ziro day after tomorrow,FORECAST,CLOUD_COVER|TEMPERATURE,RAW,"[""Ziro""]","[""day after tomorrow""]",SET,"[""Ziro""]","[""day after tomorrow""]",train,chats,en
gen-tr-00998,1,what about this evening then?,CURRENT,CLOUD_COVER|TEMPERATURE,RAW,[],"[""this evening""]",MODIFY,"[""Ziro""]","[""this evening""]",train,chats,en
gen-tr-00999,0,maximum temperature and precipitation in Warangal,CURRENT,TEMPERATURE_MAX|RAIN,RAW,"[""Warangal""]",[],SET,"[""Warangal""]",[],train,chats,en
gen-tr-00999,1,what about today then?,CURRENT,TEMPERATURE_MAX|RAIN,RAW,[],"[""today""]",MODIFY,"[""Warangal""]","[""today""]",train,chats,en
gen-tr-00999,2,what about there?,CURRENT,TEMPERATURE_MAX|RAIN,RAW,[],[],INHERIT,"[""Warangal""]","[""today""]",train,chats,en
gen-tr-01000,0,what is the dewpoint in Barpeta?,CURRENT,DEW_POINT,RAW,"[""Barpeta""]",[],SET,"[""Barpeta""]",[],train,chats,en
gen-tr-01000,1,daytime high too?,CURRENT,TEMPERATURE_MAX,RAW,[],[],INHERIT,"[""Barpeta""]",[],train,chats,en
gen-tr-01000,2,what about there?,CURRENT,TEMPERATURE_MAX,RAW,[],[],INHERIT,"[""Barpeta""]",[],train,chats,en
gen-tr-01001,0,daytime high and temp in Kasaragod next 3 days,FORECAST,TEMPERATURE_MAX|TEMPERATURE,RAW,"[""Kasaragod""]","[""next 3 days""]",SET,"[""Kasaragod""]","[""next 3 days""]",train,chats,en
gen-tr-01001,1,and today?,CURRENT,TEMPERATURE_MAX|TEMPERATURE,RAW,[],"[""today""]",MODIFY,"[""Kasaragod""]","[""today""]",train,chats,en
gen-tr-01002,0,check temperature for Ziro on Friday,FORECAST,TEMPERATURE,RAW,"[""Ziro""]","[""on Friday""]",SET,"[""Ziro""]","[""on Friday""]",train,chats,en
gen-tr-01002,1,there?,FORECAST,TEMPERATURE,RAW,[],[],INHERIT,"[""Ziro""]","[""on Friday""]",train,chats,en
gen-tr-01002,2,what about the max temp?,FORECAST,TEMPERATURE_MAX,RAW,[],[],INHERIT,"[""Ziro""]","[""on Friday""]",train,chats,en
gen-tr-01003,0,what is the precipitation in Kasaragod next 3 days?,FORECAST,RAIN,RAW,"[""Kasaragod""]","[""next 3 days""]",SET,"[""Kasaragod""]","[""next 3 days""]",train,chats,en
gen-tr-01003,1,same for Tirupati?,FORECAST,RAIN,RAW,"[""Tirupati""]",[],REPLACE,"[""Tirupati""]","[""next 3 days""]",train,chats,en
gen-tr-01003,2,and there?,FORECAST,RAIN,RAW,[],[],INHERIT,"[""Tirupati""]","[""next 3 days""]",train,chats,en
gen-tr-01004,0,wind speed in Rajahmundry this weekend,FORECAST,WIND_SPEED,RAW,"[""Rajahmundry""]","[""this weekend""]",SET,"[""Rajahmundry""]","[""this weekend""]",train,chats,en
gen-tr-01004,1,same place?,FORECAST,WIND_SPEED,RAW,[],[],INHERIT,"[""Rajahmundry""]","[""this weekend""]",train,chats,en
gen-tr-01004,2,how about there?,FORECAST,WIND_SPEED,RAW,[],[],INHERIT,"[""Rajahmundry""]","[""this weekend""]",train,chats,en
gen-tr-01004,3,wind direction too?,FORECAST,WIND_DIRECTION,RAW,[],[],INHERIT,"[""Rajahmundry""]","[""this weekend""]",train,chats,en
gen-tr-01005,0,min temp and relative humidity in Warangal at 6 PM,FORECAST,TEMPERATURE_MIN|HUMIDITY,RAW,"[""Warangal""]","[""at 6 PM""]",SET,"[""Warangal""]","[""at 6 PM""]",train,chats,en
gen-tr-01005,1,and how about next 3 days?,FORECAST,TEMPERATURE_MIN|HUMIDITY,RAW,[],"[""next 3 days""]",MODIFY,"[""Warangal""]","[""next 3 days""]",train,chats,en
gen-tr-01005,2,and there?,FORECAST,TEMPERATURE_MIN|HUMIDITY,RAW,[],[],INHERIT,"[""Warangal""]","[""next 3 days""]",train,chats,en
gen-tr-01006,0,precipitation in Tirupati on Friday,FORECAST,RAIN,RAW,"[""Tirupati""]","[""on Friday""]",SET,"[""Tirupati""]","[""on Friday""]",train,chats,en
gen-tr-01006,1,there?,FORECAST,RAIN,RAW,[],[],INHERIT,"[""Tirupati""]","[""on Friday""]",train,chats,en
gen-tr-01007,0,dew point and wind speed in Vizag this weekend,FORECAST,DEW_POINT|WIND_SPEED,RAW,"[""Vizag""]","[""this weekend""]",SET,"[""Vizag""]","[""this weekend""]",train,chats,en
gen-tr-01007,1,same place?,FORECAST,DEW_POINT|WIND_SPEED,RAW,[],[],INHERIT,"[""Vizag""]","[""this weekend""]",train,chats,en
gen-tr-01007,2,what about Guntur?,FORECAST,DEW_POINT|WIND_SPEED,RAW,"[""Guntur""]",[],REPLACE,"[""Guntur""]","[""this weekend""]",train,chats,en
gen-tr-01007,3,same for Tawang?,FORECAST,DEW_POINT|WIND_SPEED,RAW,"[""Tawang""]",[],REPLACE,"[""Tawang""]","[""this weekend""]",train,chats,en
gen-tr-01008,0,wind speed and wind direction in Bhopal today,CURRENT,WIND_SPEED|WIND_DIRECTION,RAW,"[""Bhopal""]","[""today""]",SET,"[""Bhopal""]","[""today""]",train,chats,en
gen-tr-01008,1,same place?,CURRENT,WIND_SPEED|WIND_DIRECTION,RAW,[],[],INHERIT,"[""Bhopal""]","[""today""]",train,chats,en
gen-tr-01008,2,same place?,CURRENT,WIND_SPEED|WIND_DIRECTION,RAW,[],[],INHERIT,"[""Bhopal""]","[""today""]",train,chats,en
gen-tr-01009,0,what is the soil temperature in Kollam tomorrow morning?,FORECAST,SOIL_TEMPERATURE,RAW,"[""Kollam""]","[""tomorrow morning""]",SET,"[""Kollam""]","[""tomorrow morning""]",train,chats,en
gen-tr-01009,1,what about the wind heading?,FORECAST,WIND_DIRECTION,RAW,[],[],INHERIT,"[""Kollam""]","[""tomorrow morning""]",train,chats,en
gen-tr-01009,2,what about this evening then?,CURRENT,WIND_DIRECTION,RAW,[],"[""this evening""]",MODIFY,"[""Kollam""]","[""this evening""]",train,chats,en
gen-tr-01009,3,what about next week?,FORECAST,WIND_DIRECTION,RAW,[],"[""next week""]",MODIFY,"[""Kollam""]","[""next week""]",train,chats,en
gen-tr-01010,0,check cloud cover for Tirupati this evening,CURRENT,CLOUD_COVER,RAW,"[""Tirupati""]","[""this evening""]",SET,"[""Tirupati""]","[""this evening""]",train,chats,en
gen-tr-01010,1,there?,CURRENT,CLOUD_COVER,RAW,[],[],INHERIT,"[""Tirupati""]","[""this evening""]",train,chats,en
gen-tr-01011,0,what is the wind heading in Guntur tonight?,CURRENT,WIND_DIRECTION,RAW,"[""Guntur""]","[""tonight""]",SET,"[""Guntur""]","[""tonight""]",train,chats,en
gen-tr-01011,1,what about the relative humidity?,CURRENT,HUMIDITY,RAW,[],[],INHERIT,"[""Guntur""]","[""tonight""]",train,chats,en
gen-tr-01011,2,and Vizag?,CURRENT,HUMIDITY,RAW,"[""Vizag""]",[],REPLACE,"[""Vizag""]","[""tonight""]",train,chats,en
gen-tr-01012,0,what is the max temp in Kasaragod at 6 PM?,FORECAST,TEMPERATURE_MAX,RAW,"[""Kasaragod""]","[""at 6 PM""]",SET,"[""Kasaragod""]","[""at 6 PM""]",train,chats,en
gen-tr-01012,1,and how about tomorrow morning?,FORECAST,TEMPERATURE_MAX,RAW,[],"[""tomorrow morning""]",MODIFY,"[""Kasaragod""]","[""tomorrow morning""]",train,chats,en
gen-tr-01013,0,check wind heading for Kollam today,CURRENT,WIND_DIRECTION,RAW,"[""Kollam""]","[""today""]",SET,"[""Kollam""]","[""today""]",train,chats,en
gen-tr-01013,1,how about Nokha?,CURRENT,WIND_DIRECTION,RAW,"[""Nokha""]",[],REPLACE,"[""Nokha""]","[""today""]",train,chats,en
gen-tr-01013,2,and there?,CURRENT,WIND_DIRECTION,RAW,[],[],INHERIT,"[""Nokha""]","[""today""]",train,chats,en
gen-tr-01013,3,today?,CURRENT,WIND_DIRECTION,RAW,[],"[""today""]",MODIFY,"[""Nokha""]","[""today""]",train,chats,en
gen-tr-01014,0,how is the daytime high in Hyderabad today?,CURRENT,TEMPERATURE_MAX,RAW,"[""Hyderabad""]","[""today""]",SET,"[""Hyderabad""]","[""today""]",train,chats,en
gen-tr-01014,1,what about next week?,FORECAST,TEMPERATURE_MAX,RAW,[],"[""next week""]",MODIFY,"[""Hyderabad""]","[""next week""]",train,chats,en
gen-tr-01015,0,how is the soil moisture in Rajahmundry day after tomorrow?,FORECAST,SOIL_MOISTURE,RAW,"[""Rajahmundry""]","[""day after tomorrow""]",SET,"[""Rajahmundry""]","[""day after tomorrow""]",train,chats,en
gen-tr-01015,1,how about there?,FORECAST,SOIL_MOISTURE,RAW,[],[],INHERIT,"[""Rajahmundry""]","[""day after tomorrow""]",train,chats,en
gen-tr-01015,2,how about there?,FORECAST,SOIL_MOISTURE,RAW,[],[],INHERIT,"[""Rajahmundry""]","[""day after tomorrow""]",train,chats,en
gen-tr-01015,3,and that place?,FORECAST,SOIL_MOISTURE,RAW,[],[],INHERIT,"[""Rajahmundry""]","[""day after tomorrow""]",train,chats,en
gen-tr-01016,0,check dewpoint for Ziro next 3 days,FORECAST,DEW_POINT,RAW,"[""Ziro""]","[""next 3 days""]",SET,"[""Ziro""]","[""next 3 days""]",train,chats,en
gen-tr-01016,1,also the field moisture?,FORECAST,SOIL_MOISTURE,RAW,[],[],INHERIT,"[""Ziro""]","[""next 3 days""]",train,chats,en
gen-tr-01016,2,this weekend?,FORECAST,SOIL_MOISTURE,RAW,[],"[""this weekend""]",MODIFY,"[""Ziro""]","[""this weekend""]",train,chats,en
gen-tr-01017,0,check cloud cover for Nokha,CURRENT,CLOUD_COVER,RAW,"[""Nokha""]",[],SET,"[""Nokha""]",[],train,chats,en
gen-tr-01017,1,and Tawang?,CURRENT,CLOUD_COVER,RAW,"[""Tawang""]",[],REPLACE,"[""Tawang""]",[],train,chats,en
gen-tr-01017,2,and there?,CURRENT,CLOUD_COVER,RAW,[],[],INHERIT,"[""Tawang""]",[],train,chats,en
gen-tr-01017,3,what about there?,CURRENT,CLOUD_COVER,RAW,[],[],INHERIT,"[""Tawang""]",[],train,chats,en
gen-tr-01018,0,dewpoint and sunlight in Mandla tonight,CURRENT,DEW_POINT|SUNSHINE,RAW,"[""Mandla""]","[""tonight""]",SET,"[""Mandla""]","[""tonight""]",train,chats,en
gen-tr-01018,1,and in Hyderabad?,CURRENT,DEW_POINT|SUNSHINE,RAW,"[""Hyderabad""]",[],REPLACE,"[""Hyderabad""]","[""tonight""]",train,chats,en
gen-tr-01018,2,and day after tomorrow?,FORECAST,DEW_POINT|SUNSHINE,RAW,[],"[""day after tomorrow""]",MODIFY,"[""Hyderabad""]","[""day after tomorrow""]",train,chats,en
gen-tr-01019,0,sunshine and humidity in Pithoragarh next 3 days,FORECAST,SUNSHINE|HUMIDITY,RAW,"[""Pithoragarh""]","[""next 3 days""]",SET,"[""Pithoragarh""]","[""next 3 days""]",train,chats,en
gen-tr-01019,1,how about there?,FORECAST,SUNSHINE|HUMIDITY,RAW,[],[],INHERIT,"[""Pithoragarh""]","[""next 3 days""]",train,chats,en
gen-tr-01019,2,day after tomorrow?,FORECAST,SUNSHINE|HUMIDITY,RAW,[],"[""day after tomorrow""]",MODIFY,"[""Pithoragarh""]","[""day after tomorrow""]",train,chats,en
gen-tr-01020,0,relative humidity and sunlight in Nokha tomorrow,FORECAST,HUMIDITY|SUNSHINE,RAW,"[""Nokha""]","[""tomorrow""]",SET,"[""Nokha""]","[""tomorrow""]",train,chats,en
gen-tr-01020,1,what about Mandla then?,FORECAST,HUMIDITY|SUNSHINE,RAW,"[""Mandla""]",[],REPLACE,"[""Mandla""]","[""tomorrow""]",train,chats,en
gen-tr-01020,2,and Kalimpong?,FORECAST,HUMIDITY|SUNSHINE,RAW,"[""Kalimpong""]",[],REPLACE,"[""Kalimpong""]","[""tomorrow""]",train,chats,en
gen-tr-01021,0,check daytime high for Kalimpong tomorrow,FORECAST,TEMPERATURE_MAX,RAW,"[""Kalimpong""]","[""tomorrow""]",SET,"[""Kalimpong""]","[""tomorrow""]",train,chats,en
gen-tr-01021,1,at 6 PM?,FORECAST,TEMPERATURE_MAX,RAW,[],"[""at 6 PM""]",MODIFY,"[""Kalimpong""]","[""at 6 PM""]",train,chats,en
gen-tr-01021,2,same place tomorrow?,FORECAST,TEMPERATURE_MAX,RAW,[],"[""tomorrow""]",MODIFY,"[""Kalimpong""]","[""tomorrow""]",train,chats,en
gen-tr-01021,3,same for Chikmagalur?,FORECAST,TEMPERATURE_MAX,RAW,"[""Chikmagalur""]",[],REPLACE,"[""Chikmagalur""]","[""tomorrow""]",train,chats,en
gen-tr-01022,0,precipitation and soil moisture in Tawang next week,FORECAST,RAIN|SOIL_MOISTURE,RAW,"[""Tawang""]","[""next week""]",SET,"[""Tawang""]","[""next week""]",train,chats,en
gen-tr-01022,1,and that place?,FORECAST,RAIN|SOIL_MOISTURE,RAW,[],[],INHERIT,"[""Tawang""]","[""next week""]",train,chats,en
gen-tr-01022,2,how about there?,FORECAST,RAIN|SOIL_MOISTURE,RAW,[],[],INHERIT,"[""Tawang""]","[""next week""]",train,chats,en
gen-tr-01022,3,tonight?,CURRENT,RAIN|SOIL_MOISTURE,RAW,[],"[""tonight""]",MODIFY,"[""Tawang""]","[""tonight""]",train,chats,en
gen-tr-01023,0,check soil temp for Bhopal this evening,CURRENT,SOIL_TEMPERATURE,RAW,"[""Bhopal""]","[""this evening""]",SET,"[""Bhopal""]","[""this evening""]",train,chats,en
gen-tr-01023,1,and how about day after tomorrow?,FORECAST,SOIL_TEMPERATURE,RAW,[],"[""day after tomorrow""]",MODIFY,"[""Bhopal""]","[""day after tomorrow""]",train,chats,en
gen-tr-01024,0,temp and max temp in Barpeta on Friday,FORECAST,TEMPERATURE|TEMPERATURE_MAX,RAW,"[""Barpeta""]","[""on Friday""]",SET,"[""Barpeta""]","[""on Friday""]",train,chats,en
gen-tr-01024,1,and in Kalimpong?,FORECAST,TEMPERATURE|TEMPERATURE_MAX,RAW,"[""Kalimpong""]",[],REPLACE,"[""Kalimpong""]","[""on Friday""]",train,chats,en
gen-tr-01024,2,what about there?,FORECAST,TEMPERATURE|TEMPERATURE_MAX,RAW,[],[],INHERIT,"[""Kalimpong""]","[""on Friday""]",train,chats,en
gen-tr-01025,0,dew point and maximum temperature in Kakinada tonight,CURRENT,DEW_POINT|TEMPERATURE_MAX,RAW,"[""Kakinada""]","[""tonight""]",SET,"[""Kakinada""]","[""tonight""]",train,chats,en
gen-tr-01025,1,and how about today?,CURRENT,DEW_POINT|TEMPERATURE_MAX,RAW,[],"[""today""]",MODIFY,"[""Kakinada""]","[""today""]",train,chats,en
gen-tr-01025,2,how about Kalimpong?,CURRENT,DEW_POINT|TEMPERATURE_MAX,RAW,"[""Kalimpong""]",[],REPLACE,"[""Kalimpong""]","[""today""]",train,chats,en
gen-tr-01025,3,how hot it is too?,CURRENT,TEMPERATURE,RAW,[],[],INHERIT,"[""Kalimpong""]","[""today""]",train,chats,en
gen-tr-01026,0,dew point and soil temperature in Ziro at 6 PM,FORECAST,DEW_POINT|SOIL_TEMPERATURE,RAW,"[""Ziro""]","[""at 6 PM""]",SET,"[""Ziro""]","[""at 6 PM""]",train,chats,en
gen-tr-01026,1,same place?,FORECAST,DEW_POINT|SOIL_TEMPERATURE,RAW,[],[],INHERIT,"[""Ziro""]","[""at 6 PM""]",train,chats,en
gen-tr-01026,2,also the relative humidity?,FORECAST,HUMIDITY,RAW,[],[],INHERIT,"[""Ziro""]","[""at 6 PM""]",train,chats,en
gen-tr-01027,0,what is the wind direction in Barpeta today?,CURRENT,WIND_DIRECTION,RAW,"[""Barpeta""]","[""today""]",SET,"[""Barpeta""]","[""today""]",train,chats,en
gen-tr-01027,1,what about this evening then?,CURRENT,WIND_DIRECTION,RAW,[],"[""this evening""]",MODIFY,"[""Barpeta""]","[""this evening""]",train,chats,en
gen-tr-01027,2,also the how hot it is?,CURRENT,TEMPERATURE,RAW,[],[],INHERIT,"[""Barpeta""]","[""this evening""]",train,chats,en
gen-tr-01028,0,what is the wind heading in Tawang this evening?,CURRENT,WIND_DIRECTION,RAW,"[""Tawang""]","[""this evening""]",SET,"[""Tawang""]","[""this evening""]",train,chats,en
gen-tr-01028,1,and Warangal?,CURRENT,WIND_DIRECTION,RAW,"[""Warangal""]",[],REPLACE,"[""Warangal""]","[""this evening""]",train,chats,en
gen-tr-01028,2,relative humidity too?,CURRENT,HUMIDITY,RAW,[],[],INHERIT,"[""Warangal""]","[""this evening""]",train,chats,en
gen-tr-01028,3,how about there?,CURRENT,HUMIDITY,RAW,[],[],INHERIT,"[""Warangal""]","[""this evening""]",train,chats,en
gen-tr-01029,0,wind and soil moisture in Mandla tonight,CURRENT,WIND_SPEED|SOIL_MOISTURE,RAW,"[""Mandla""]","[""tonight""]",SET,"[""Mandla""]","[""tonight""]",train,chats,en
gen-tr-01029,1,and how about this evening?,CURRENT,WIND_SPEED|SOIL_MOISTURE,RAW,[],"[""this evening""]",MODIFY,"[""Mandla""]","[""this evening""]",train,chats,en
gen-tr-01029,2,how about there?,CURRENT,WIND_SPEED|SOIL_MOISTURE,RAW,[],[],INHERIT,"[""Mandla""]","[""this evening""]",train,chats,en
gen-tr-01030,0,check temperature for Kochi,CURRENT,TEMPERATURE,RAW,"[""Kochi""]",[],SET,"[""Kochi""]",[],train,chats,en
gen-tr-01030,1,what about tomorrow morning then?,FORECAST,TEMPERATURE,RAW,[],"[""tomorrow morning""]",MODIFY,"[""Kochi""]","[""tomorrow morning""]",train,chats,en
gen-tr-01030,2,and tomorrow?,FORECAST,TEMPERATURE,RAW,[],"[""tomorrow""]",MODIFY,"[""Kochi""]","[""tomorrow""]",train,chats,en
gen-tr-01031,0,check relative humidity for Nokha tomorrow morning,FORECAST,HUMIDITY,RAW,"[""Nokha""]","[""tomorrow morning""]",SET,"[""Nokha""]","[""tomorrow morning""]",train,chats,en
gen-tr-01031,1,what about Vizag then?,FORECAST,HUMIDITY,RAW,"[""Vizag""]",[],REPLACE,"[""Vizag""]","[""tomorrow morning""]",train,chats,en
gen-tr-01031,2,what about this evening?,CURRENT,HUMIDITY,RAW,[],"[""this evening""]",MODIFY,"[""Vizag""]","[""this evening""]",train,chats,en
gen-tr-01032,0,dew point and cloudiness in Kochi at 6 PM,FORECAST,DEW_POINT|CLOUD_COVER,RAW,"[""Kochi""]","[""at 6 PM""]",SET,"[""Kochi""]","[""at 6 PM""]",train,chats,en
gen-tr-01032,1,and in Ziro?,FORECAST,DEW_POINT|CLOUD_COVER,RAW,"[""Ziro""]",[],REPLACE,"[""Ziro""]","[""at 6 PM""]",train,chats,en
gen-tr-01032,2,and how about tomorrow?,FORECAST,DEW_POINT|CLOUD_COVER,RAW,[],"[""tomorrow""]",MODIFY,"[""Ziro""]","[""tomorrow""]",train,chats,en
gen-tr-01033,0,dew point and minimum temperature in Kochi this weekend,FORECAST,DEW_POINT|TEMPERATURE_MIN,RAW,"[""Kochi""]","[""this weekend""]",SET,"[""Kochi""]","[""this weekend""]",train,chats,en
gen-tr-01033,1,and this weekend?,FORECAST,DEW_POINT|TEMPERATURE_MIN,RAW,[],"[""this weekend""]",MODIFY,"[""Kochi""]","[""this weekend""]",train,chats,en
gen-tr-01033,2,and Kasaragod?,FORECAST,DEW_POINT|TEMPERATURE_MIN,RAW,"[""Kasaragod""]",[],REPLACE,"[""Kasaragod""]","[""this weekend""]",train,chats,en
gen-tr-01033,3,what about there?,FORECAST,DEW_POINT|TEMPERATURE_MIN,RAW,[],[],INHERIT,"[""Kasaragod""]","[""this weekend""]",train,chats,en
gen-tr-01034,0,soil temp and field moisture in Guntur on Friday,FORECAST,SOIL_TEMPERATURE|SOIL_MOISTURE,RAW,"[""Guntur""]","[""on Friday""]",SET,"[""Guntur""]","[""on Friday""]",train,chats,en
gen-tr-01034,1,tonight?,CURRENT,SOIL_TEMPERATURE|SOIL_MOISTURE,RAW,[],"[""tonight""]",MODIFY,"[""Guntur""]","[""tonight""]",train,chats,en
gen-tr-01034,2,what about the max temp?,CURRENT,TEMPERATURE_MAX,RAW,[],[],INHERIT,"[""Guntur""]","[""tonight""]",train,chats,en
gen-tr-01035,0,how is the relative humidity in Ziro this weekend?,FORECAST,HUMIDITY,RAW,"[""Ziro""]","[""this weekend""]",SET,"[""Ziro""]","[""this weekend""]",train,chats,en
gen-tr-01035,1,and the soil temperature?,FORECAST,SOIL_TEMPERATURE,RAW,[],[],INHERIT,"[""Ziro""]","[""this weekend""]",train,chats,en
gen-tr-01035,2,and that place?,FORECAST,SOIL_TEMPERATURE,RAW,[],[],INHERIT,"[""Ziro""]","[""this weekend""]",train,chats,en
gen-tr-01036,0,sunshine hours in Kakinada this evening,CURRENT,SUNSHINE,RAW,"[""Kakinada""]","[""this evening""]",SET,"[""Kakinada""]","[""this evening""]",train,chats,en
gen-tr-01036,1,tomorrow?,FORECAST,SUNSHINE,RAW,[],"[""tomorrow""]",MODIFY,"[""Kakinada""]","[""tomorrow""]",train,chats,en
gen-tr-01036,2,and today?,CURRENT,SUNSHINE,RAW,[],"[""today""]",MODIFY,"[""Kakinada""]","[""today""]",train,chats,en
gen-tr-01037,0,cloud cover in Warangal today,CURRENT,CLOUD_COVER,RAW,"[""Warangal""]","[""today""]",SET,"[""Warangal""]","[""today""]",train,chats,en
gen-tr-01037,1,and Bhopal?,CURRENT,CLOUD_COVER,RAW,"[""Bhopal""]",[],REPLACE,"[""Bhopal""]","[""today""]",train,chats,en
gen-tr-01037,2,same place?,CURRENT,CLOUD_COVER,RAW,[],[],INHERIT,"[""Bhopal""]","[""today""]",train,chats,en
gen-tr-01038,0,relative humidity and min temp in Barpeta,CURRENT,HUMIDITY|TEMPERATURE_MIN,RAW,"[""Barpeta""]",[],SET,"[""Barpeta""]",[],train,chats,en
gen-tr-01038,1,there?,CURRENT,HUMIDITY|TEMPERATURE_MIN,RAW,[],[],INHERIT,"[""Barpeta""]",[],train,chats,en
gen-tr-01038,2,same for Chikmagalur?,CURRENT,HUMIDITY|TEMPERATURE_MIN,RAW,"[""Chikmagalur""]",[],REPLACE,"[""Chikmagalur""]",[],train,chats,en
gen-tr-01039,0,precipitation and humidity in Mandla next 3 days,FORECAST,RAIN|HUMIDITY,RAW,"[""Mandla""]","[""next 3 days""]",SET,"[""Mandla""]","[""next 3 days""]",train,chats,en
gen-tr-01039,1,same for Tawang?,FORECAST,RAIN|HUMIDITY,RAW,"[""Tawang""]",[],REPLACE,"[""Tawang""]","[""next 3 days""]",train,chats,en
gen-tr-01039,2,also the soil temp?,FORECAST,SOIL_TEMPERATURE,RAW,[],[],INHERIT,"[""Tawang""]","[""next 3 days""]",train,chats,en
gen-tr-01040,0,field moisture in Tawang tomorrow morning,FORECAST,SOIL_MOISTURE,RAW,"[""Tawang""]","[""tomorrow morning""]",SET,"[""Tawang""]","[""tomorrow morning""]",train,chats,en
gen-tr-01040,1,and Kasaragod?,FORECAST,SOIL_MOISTURE,RAW,"[""Kasaragod""]",[],REPLACE,"[""Kasaragod""]","[""tomorrow morning""]",train,chats,en
gen-tr-01041,0,soil moisture in Kalimpong this weekend,FORECAST,SOIL_MOISTURE,RAW,"[""Kalimpong""]","[""this weekend""]",SET,"[""Kalimpong""]","[""this weekend""]",train,chats,en
gen-tr-01041,1,how about Pithoragarh?,FORECAST,SOIL_MOISTURE,RAW,"[""Pithoragarh""]",[],REPLACE,"[""Pithoragarh""]","[""this weekend""]",train,chats,en
gen-tr-01041,2,what about Ziro?,FORECAST,SOIL_MOISTURE,RAW,"[""Ziro""]",[],REPLACE,"[""Ziro""]","[""this weekend""]",train,chats,en
gen-tr-01041,3,what about Warangal then?,FORECAST,SOIL_MOISTURE,RAW,"[""Warangal""]",[],REPLACE,"[""Warangal""]","[""this weekend""]",train,chats,en
gen-tr-01042,0,rainfall and temp in Kasaragod,CURRENT,RAIN|TEMPERATURE,RAW,"[""Kasaragod""]",[],SET,"[""Kasaragod""]",[],train,chats,en
gen-tr-01042,1,and how about this evening?,CURRENT,RAIN|TEMPERATURE,RAW,[],"[""this evening""]",MODIFY,"[""Kasaragod""]","[""this evening""]",train,chats,en
gen-tr-01042,2,and the sunshine hours?,CURRENT,SUNSHINE,RAW,[],[],INHERIT,"[""Kasaragod""]","[""this evening""]",train,chats,en
gen-tr-01043,0,what is the relative humidity in Tirupati tomorrow?,FORECAST,HUMIDITY,RAW,"[""Tirupati""]","[""tomorrow""]",SET,"[""Tirupati""]","[""tomorrow""]",train,chats,en
gen-tr-01043,1,what about Bhopal?,FORECAST,HUMIDITY,RAW,"[""Bhopal""]",[],REPLACE,"[""Bhopal""]","[""tomorrow""]",train,chats,en
gen-tr-01043,2,and in Ziro?,FORECAST,HUMIDITY,RAW,"[""Ziro""]",[],REPLACE,"[""Ziro""]","[""tomorrow""]",train,chats,en
gen-tr-01044,0,dewpoint in Kochi tomorrow,FORECAST,DEW_POINT,RAW,"[""Kochi""]","[""tomorrow""]",SET,"[""Kochi""]","[""tomorrow""]",train,chats,en
gen-tr-01044,1,tonight?,CURRENT,DEW_POINT,RAW,[],"[""tonight""]",MODIFY,"[""Kochi""]","[""tonight""]",train,chats,en
gen-tr-01044,2,there?,CURRENT,DEW_POINT,RAW,[],[],INHERIT,"[""Kochi""]","[""tonight""]",train,chats,en
gen-tr-01045,0,check wind speed for Kochi today,CURRENT,WIND_SPEED,RAW,"[""Kochi""]","[""today""]",SET,"[""Kochi""]","[""today""]",train,chats,en
gen-tr-01045,1,next week?,FORECAST,WIND_SPEED,RAW,[],"[""next week""]",MODIFY,"[""Kochi""]","[""next week""]",train,chats,en
gen-tr-01045,2,and Ziro?,FORECAST,WIND_SPEED,RAW,"[""Ziro""]",[],REPLACE,"[""Ziro""]","[""next week""]",train,chats,en
gen-tr-01046,0,check max temp for Warangal day after tomorrow,FORECAST,TEMPERATURE_MAX,RAW,"[""Warangal""]","[""day after tomorrow""]",SET,"[""Warangal""]","[""day after tomorrow""]",train,chats,en
gen-tr-01046,1,and in Kochi?,FORECAST,TEMPERATURE_MAX,RAW,"[""Kochi""]",[],REPLACE,"[""Kochi""]","[""day after tomorrow""]",train,chats,en
